"Image Location"|"Image Tag"|"Algorithm Name"|"Start Time"|"Job Id"|"Analysis Region"|"Analysis Inputs"|"TH1 Count"|"ILC1 Count"|"TH1 within 50μm of ILC1"|"% TH1 within 50μm of ILC1"|"Average Distance (μm) to ILC1"|"Number of Unique ILC1"|"Average number of TH1 within 50μm of ILC1"|"TH1 within 0-5μm of ILC1"|"TH1 within 5-10μm of ILC1"|"TH1 within 10-15μm of ILC1"|"TH1 within 15-20μm of ILC1"|"TH1 within 20-25μm of ILC1"|"TH1 within 25-30μm of ILC1"|"TH1 within 30-35μm of ILC1"|"TH1 within 35-40μm of ILC1"|"TH1 within 40-45μm of ILC1"|"TH1 within 45-50μm of ILC1"|"TH2 Count"|"TH2 within 50μm of ILC1"|"% TH2 within 50μm of ILC1"|"Average number of TH2 within 50μm of ILC1"|"TH2 within 0-5μm of ILC1"|"TH2 within 5-10μm of ILC1"|"TH2 within 10-15μm of ILC1"|"TH2 within 15-20μm of ILC1"|"TH2 within 20-25μm of ILC1"|"TH2 within 25-30μm of ILC1"|"TH2 within 30-35μm of ILC1"|"TH2 within 35-40μm of ILC1"|"TH2 within 40-45μm of ILC1"|"TH2 within 45-50μm of ILC1"|"TH17 Count"|"TH17 within 50μm of ILC1"|"% TH17 within 50μm of ILC1"|"Average number of TH17 within 50μm of ILC1"|"TH17 within 0-5μm of ILC1"|"TH17 within 5-10μm of ILC1"|"TH17 within 10-15μm of ILC1"|"TH17 within 15-20μm of ILC1"|"TH17 within 20-25μm of ILC1"|"TH17 within 25-30μm of ILC1"|"TH17 within 30-35μm of ILC1"|"TH17 within 35-40μm of ILC1"|"TH17 within 40-45μm of ILC1"|"TH17 within 45-50μm of ILC1"|"ILC2 Count"|"TH1 within 50μm of ILC2"|"% TH1 within 50μm of ILC2"|"Average Distance (μm) to ILC2"|"Number of Unique ILC2"|"Average number of TH1 within 50μm of ILC2"|"TH1 within 0-5μm of ILC2"|"TH1 within 5-10μm of ILC2"|"TH1 within 10-15μm of ILC2"|"TH1 within 15-20μm of ILC2"|"TH1 within 20-25μm of ILC2"|"TH1 within 25-30μm of ILC2"|"TH1 within 30-35μm of ILC2"|"TH1 within 35-40μm of ILC2"|"TH1 within 40-45μm of ILC2"|"TH1 within 45-50μm of ILC2"|"TH2 within 50μm of ILC2"|"% TH2 within 50μm of ILC2"|"Average number of TH2 within 50μm of ILC2"|"TH2 within 0-5μm of ILC2"|"TH2 within 5-10μm of ILC2"|"TH2 within 10-15μm of ILC2"|"TH2 within 15-20μm of ILC2"|"TH2 within 20-25μm of ILC2"|"TH2 within 25-30μm of ILC2"|"TH2 within 30-35μm of ILC2"|"TH2 within 35-40μm of ILC2"|"TH2 within 40-45μm of ILC2"|"TH2 within 45-50μm of ILC2"|"TH17 within 50μm of ILC2"|"% TH17 within 50μm of ILC2"|"Average number of TH17 within 50μm of ILC2"|"TH17 within 0-5μm of ILC2"|"TH17 within 5-10μm of ILC2"|"TH17 within 10-15μm of ILC2"|"TH17 within 15-20μm of ILC2"|"TH17 within 20-25μm of ILC2"|"TH17 within 25-30μm of ILC2"|"TH17 within 30-35μm of ILC2"|"TH17 within 35-40μm of ILC2"|"TH17 within 40-45μm of ILC2"|"TH17 within 45-50μm of ILC2"|"ILC3 Count"|"TH1 within 50μm of ILC3"|"% TH1 within 50μm of ILC3"|"Average Distance (μm) to ILC3"|"Number of Unique ILC3"|"Average number of TH1 within 50μm of ILC3"|"TH1 within 0-5μm of ILC3"|"TH1 within 5-10μm of ILC3"|"TH1 within 10-15μm of ILC3"|"TH1 within 15-20μm of ILC3"|"TH1 within 20-25μm of ILC3"|"TH1 within 25-30μm of ILC3"|"TH1 within 30-35μm of ILC3"|"TH1 within 35-40μm of ILC3"|"TH1 within 40-45μm of ILC3"|"TH1 within 45-50μm of ILC3"|"TH2 within 50μm of ILC3"|"% TH2 within 50μm of ILC3"|"Average number of TH2 within 50μm of ILC3"|"TH2 within 0-5μm of ILC3"|"TH2 within 5-10μm of ILC3"|"TH2 within 10-15μm of ILC3"|"TH2 within 15-20μm of ILC3"|"TH2 within 20-25μm of ILC3"|"TH2 within 25-30μm of ILC3"|"TH2 within 30-35μm of ILC3"|"TH2 within 35-40μm of ILC3"|"TH2 within 40-45μm of ILC3"|"TH2 within 45-50μm of ILC3"|"TH17 within 50μm of ILC3"|"% TH17 within 50μm of ILC3"|"Average number of TH17 within 50μm of ILC3"|"TH17 within 0-5μm of ILC3"|"TH17 within 5-10μm of ILC3"|"TH17 within 10-15μm of ILC3"|"TH17 within 15-20μm of ILC3"|"TH17 within 20-25μm of ILC3"|"TH17 within 25-30μm of ILC3"|"TH17 within 30-35μm of ILC3"|"TH17 within 35-40μm of ILC3"|"TH17 within 40-45μm of ILC3"|"TH17 within 45-50μm of ILC3"
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunSG\168974_NVA_17-001.ILC1.RunSG_21T000198.09.czi"|"168974_NVA_17-001.ILC1.RunSG_21T000198.09.czi"|"Proximity Analysis ILC2 & TH1"|"22/01/2025 11:58:55"|"99851"|"Layer 1"|"Proximity Analysis ILC2 & TH1:;Population:TH1;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"490"|||||||||||||||||||||||||||||||||||||||||||||"801"|"128"|"26,12"|"101,79"|"246"|"0,5203252"|"0"|"5"|"12"|"16"|"21"|"16"|"11"|"18"|"15"|"14"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunSG\168974_NVA_17-001.ILC1.RunSG_21T000198.09.czi"|"168974_NVA_17-001.ILC1.RunSG_21T000198.09.czi"|"Proximity Analysis ILC2 & TH2"|"22/01/2025 11:59:41"|"99852"|"Layer 1"|"Proximity Analysis ILC2 & TH2:;Population:TH2;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"14380"||||||||||||||||||||||||||||"801"|||"95,81"|"729"||||||||||||"4833"|"33,61"|"6,6296296"|"39"|"501"|"435"|"469"|"512"|"563"|"558"|"593"|"607"|"556"|||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunSG\168974_NVA_17-001.ILC1.RunSG_21T000198.09.czi"|"168974_NVA_17-001.ILC1.RunSG_21T000198.09.czi"|"Proximity Analysis ILC2 & TH17"|"22/01/2025 12:01:17"|"99853"|"Layer 1"|"Proximity Analysis ILC2 & TH17:;Population:TH17;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"2841"||||||||||||||"801"|||"121,46"|"554"|||||||||||||||||||||||||"855"|"30,1"|"1,5433213"|"13"|"36"|"74"|"82"|"89"|"127"|"115"|"106"|"109"|"104"||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunSG\168974_NVA_17-001.ILC1.RunSG_21T000198.09.czi"|"168974_NVA_17-001.ILC1.RunSG_21T000198.09.czi"|"Proximity Analysis ILC3 & TH1"|"22/01/2025 12:02:21"|"99854"|"Layer 1"|"Proximity Analysis ILC3 & TH1:;Population:TH1;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"490"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1540"|"200"|"40,82"|"67,34"|"315"|"0,63492066"|"3"|"8"|"13"|"18"|"27"|"23"|"27"|"28"|"20"|"33"||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunSG\168974_NVA_17-001.ILC1.RunSG_21T000198.09.czi"|"168974_NVA_17-001.ILC1.RunSG_21T000198.09.czi"|"Proximity Analysis ILC3 & TH2"|"22/01/2025 12:03:16"|"99855"|"Layer 1"|"Proximity Analysis ILC3 & TH2:;Population:TH2;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"14380"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1540"|||"67,44"|"1171"||||||||||||"6372"|"44,31"|"5,441503"|"90"|"269"|"444"|"559"|"743"|"812"|"825"|"924"|"873"|"833"|||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunSG\168974_NVA_17-001.ILC1.RunSG_21T000198.09.czi"|"168974_NVA_17-001.ILC1.RunSG_21T000198.09.czi"|"Proximity Analysis ILC3 & TH17"|"22/01/2025 12:35:51"|"99856"|"Layer 1"|"Proximity Analysis ILC3 & TH17:;Population:TH17;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"2841"||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1540"|||"49,27"|"1001"|||||||||||||||||||||||||"1710"|"60,19"|"1,7082916"|"22"|"206"|"156"|"160"|"208"|"179"|"219"|"190"|"201"|"169"
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunSG\168975_NVA_17-001.ILC1.RunSG_21T000204.04.czi"|"168975_NVA_17-001.ILC1.RunSG_21T000204.04.czi"|"Proximity Analysis ILC1 & TH1"|"22/01/2025 11:38:03"|"99839"|"Layer 1"|"Proximity Analysis ILC1 & TH1:;Population:TH1;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"158"|"1695"|"149"|"94,3"|"20,94"|"141"|"1,0567375"|"3"|"39"|"34"|"16"|"26"|"9"|"12"|"9"|"1"|"0"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunSG\168975_NVA_17-001.ILC1.RunSG_21T000204.04.czi"|"168975_NVA_17-001.ILC1.RunSG_21T000204.04.czi"|"Proximity Analysis ILC1 & TH2"|"22/01/2025 11:38:33"|"99840"|"Layer 1"|"Proximity Analysis ILC1 & TH2:;Population:TH2;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"1695"|||"30,15"|"648"||||||||||||"1804"|"1544"|"85,59"|"2,382716"|"53"|"165"|"226"|"224"|"225"|"180"|"168"|"146"|"84"|"73"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunSG\168975_NVA_17-001.ILC1.RunSG_21T000204.04.czi"|"168975_NVA_17-001.ILC1.RunSG_21T000204.04.czi"|"Proximity Analysis ILC1 & TH17"|"22/01/2025 11:41:06"|"99841"|"Layer 1"|"Proximity Analysis ILC1 & TH17:;Population:TH17;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"1695"|||"35,33"|"375"||||||||||||||||||||||||||"663"|"526"|"79,34"|"1,4026667"|"21"|"45"|"65"|"88"|"72"|"62"|"67"|"54"|"28"|"24"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunSG\168975_NVA_17-001.ILC1.RunSG_21T000204.04.czi"|"168975_NVA_17-001.ILC1.RunSG_21T000204.04.czi"|"Proximity Analysis ILC2 & TH1"|"22/01/2025 11:42:18"|"99842"|"Layer 1"|"Proximity Analysis ILC2 & TH1:;Population:TH1;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"158"|||||||||||||||||||||||||||||||||||||||||||||"1692"|"124"|"78,48"|"35,82"|"126"|"0,984127"|"6"|"20"|"15"|"19"|"20"|"15"|"9"|"5"|"11"|"4"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunSG\168975_NVA_17-001.ILC1.RunSG_21T000204.04.czi"|"168975_NVA_17-001.ILC1.RunSG_21T000204.04.czi"|"Proximity Analysis ILC2 & TH2"|"22/01/2025 11:43:42"|"99843"|"Layer 1"|"Proximity Analysis ILC2 & TH2:;Population:TH2;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"1804"||||||||||||||||||||||||||||"1692"|||"19,82"|"914"||||||||||||"1704"|"94,46"|"1,8643326"|"53"|"632"|"290"|"214"|"153"|"116"|"111"|"64"|"39"|"32"|||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunSG\168975_NVA_17-001.ILC1.RunSG_21T000204.04.czi"|"168975_NVA_17-001.ILC1.RunSG_21T000204.04.czi"|"Proximity Analysis ILC2 & TH17"|"22/01/2025 11:44:09"|"99844"|"Layer 1"|"Proximity Analysis ILC2 & TH17:;Population:TH17;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"663"||||||||||||||"1692"|||"38,53"|"386"|||||||||||||||||||||||||"514"|"77,53"|"1,3316063"|"26"|"52"|"58"|"85"|"66"|"58"|"52"|"43"|"29"|"45"||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunSG\168975_NVA_17-001.ILC1.RunSG_21T000204.04.czi"|"168975_NVA_17-001.ILC1.RunSG_21T000204.04.czi"|"Proximity Analysis ILC3 & TH1"|"22/01/2025 11:44:44"|"99845"|"Layer 1"|"Proximity Analysis ILC3 & TH1:;Population:TH1;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"158"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1084"|"120"|"75,95"|"41,95"|"113"|"1,0619469"|"5"|"8"|"14"|"18"|"10"|"12"|"18"|"12"|"14"|"9"||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunSG\168975_NVA_17-001.ILC1.RunSG_21T000204.04.czi"|"168975_NVA_17-001.ILC1.RunSG_21T000204.04.czi"|"Proximity Analysis ILC3 & TH2"|"22/01/2025 11:45:11"|"99846"|"Layer 1"|"Proximity Analysis ILC3 & TH2:;Population:TH2;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"1804"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1084"|||"41,4"|"502"||||||||||||"1377"|"76,33"|"2,743028"|"31"|"103"|"136"|"184"|"181"|"178"|"170"|"149"|"127"|"118"|||||||||||||
