"Image Location"|"Image Tag"|"Algorithm Name"|"Start Time"|"Job Id"|"Analysis Region"|"Analysis Inputs"|"TH1 Count"|"ILC1 Count"|"TH1 within 50μm of ILC1"|"% TH1 within 50μm of ILC1"|"Average Distance (μm) to ILC1"|"Number of Unique ILC1"|"Average number of TH1 within 50μm of ILC1"|"TH1 within 0-5μm of ILC1"|"TH1 within 5-10μm of ILC1"|"TH1 within 10-15μm of ILC1"|"TH1 within 15-20μm of ILC1"|"TH1 within 20-25μm of ILC1"|"TH1 within 25-30μm of ILC1"|"TH1 within 30-35μm of ILC1"|"TH1 within 35-40μm of ILC1"|"TH1 within 40-45μm of ILC1"|"TH1 within 45-50μm of ILC1"|"TH2 Count"|"TH2 within 50μm of ILC1"|"% TH2 within 50μm of ILC1"|"Average number of TH2 within 50μm of ILC1"|"TH2 within 0-5μm of ILC1"|"TH2 within 5-10μm of ILC1"|"TH2 within 10-15μm of ILC1"|"TH2 within 15-20μm of ILC1"|"TH2 within 20-25μm of ILC1"|"TH2 within 25-30μm of ILC1"|"TH2 within 30-35μm of ILC1"|"TH2 within 35-40μm of ILC1"|"TH2 within 40-45μm of ILC1"|"TH2 within 45-50μm of ILC1"|"TH17 Count"|"TH17 within 50μm of ILC1"|"% TH17 within 50μm of ILC1"|"Average number of TH17 within 50μm of ILC1"|"TH17 within 0-5μm of ILC1"|"TH17 within 5-10μm of ILC1"|"TH17 within 10-15μm of ILC1"|"TH17 within 15-20μm of ILC1"|"TH17 within 20-25μm of ILC1"|"TH17 within 25-30μm of ILC1"|"TH17 within 30-35μm of ILC1"|"TH17 within 35-40μm of ILC1"|"TH17 within 40-45μm of ILC1"|"TH17 within 45-50μm of ILC1"|"ILC2 Count"|"TH1 within 50μm of ILC2"|"% TH1 within 50μm of ILC2"|"Average Distance (μm) to ILC2"|"Number of Unique ILC2"|"Average number of TH1 within 50μm of ILC2"|"TH1 within 0-5μm of ILC2"|"TH1 within 5-10μm of ILC2"|"TH1 within 10-15μm of ILC2"|"TH1 within 15-20μm of ILC2"|"TH1 within 20-25μm of ILC2"|"TH1 within 25-30μm of ILC2"|"TH1 within 30-35μm of ILC2"|"TH1 within 35-40μm of ILC2"|"TH1 within 40-45μm of ILC2"|"TH1 within 45-50μm of ILC2"|"TH2 within 50μm of ILC2"|"% TH2 within 50μm of ILC2"|"Average number of TH2 within 50μm of ILC2"|"TH2 within 0-5μm of ILC2"|"TH2 within 5-10μm of ILC2"|"TH2 within 10-15μm of ILC2"|"TH2 within 15-20μm of ILC2"|"TH2 within 20-25μm of ILC2"|"TH2 within 25-30μm of ILC2"|"TH2 within 30-35μm of ILC2"|"TH2 within 35-40μm of ILC2"|"TH2 within 40-45μm of ILC2"|"TH2 within 45-50μm of ILC2"|"TH17 within 50μm of ILC2"|"% TH17 within 50μm of ILC2"|"Average number of TH17 within 50μm of ILC2"|"TH17 within 0-5μm of ILC2"|"TH17 within 5-10μm of ILC2"|"TH17 within 10-15μm of ILC2"|"TH17 within 15-20μm of ILC2"|"TH17 within 20-25μm of ILC2"|"TH17 within 25-30μm of ILC2"|"TH17 within 30-35μm of ILC2"|"TH17 within 35-40μm of ILC2"|"TH17 within 40-45μm of ILC2"|"TH17 within 45-50μm of ILC2"|"ILC3 Count"|"TH1 within 50μm of ILC3"|"% TH1 within 50μm of ILC3"|"Average Distance (μm) to ILC3"|"Number of Unique ILC3"|"Average number of TH1 within 50μm of ILC3"|"TH1 within 0-5μm of ILC3"|"TH1 within 5-10μm of ILC3"|"TH1 within 10-15μm of ILC3"|"TH1 within 15-20μm of ILC3"|"TH1 within 20-25μm of ILC3"|"TH1 within 25-30μm of ILC3"|"TH1 within 30-35μm of ILC3"|"TH1 within 35-40μm of ILC3"|"TH1 within 40-45μm of ILC3"|"TH1 within 45-50μm of ILC3"|"TH2 within 50μm of ILC3"|"% TH2 within 50μm of ILC3"|"Average number of TH2 within 50μm of ILC3"|"TH2 within 0-5μm of ILC3"|"TH2 within 5-10μm of ILC3"|"TH2 within 10-15μm of ILC3"|"TH2 within 15-20μm of ILC3"|"TH2 within 20-25μm of ILC3"|"TH2 within 25-30μm of ILC3"|"TH2 within 30-35μm of ILC3"|"TH2 within 35-40μm of ILC3"|"TH2 within 40-45μm of ILC3"|"TH2 within 45-50μm of ILC3"|"TH17 within 50μm of ILC3"|"% TH17 within 50μm of ILC3"|"Average number of TH17 within 50μm of ILC3"|"TH17 within 0-5μm of ILC3"|"TH17 within 5-10μm of ILC3"|"TH17 within 10-15μm of ILC3"|"TH17 within 15-20μm of ILC3"|"TH17 within 20-25μm of ILC3"|"TH17 within 25-30μm of ILC3"|"TH17 within 30-35μm of ILC3"|"TH17 within 35-40μm of ILC3"|"TH17 within 40-45μm of ILC3"|"TH17 within 45-50μm of ILC3"
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDC\169904_NVA_17-001.ILC1.RunDC_20T044736.01.czi"|"169904_NVA_17-001.ILC1.RunDC_20T044736.01.czi"|"Proximity Analysis ILC1 & TH1"|"21/01/2025 15:28:49"|"99641"|"Layer 1"|"Proximity Analysis ILC1 & TH1:;Population:TH1;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"0"|"770"|"0"|"0"|"0"|"770"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDC\169904_NVA_17-001.ILC1.RunDC_20T044736.01.czi"|"169904_NVA_17-001.ILC1.RunDC_20T044736.01.czi"|"Proximity Analysis ILC1 & TH2"|"21/01/2025 15:29:15"|"99642"|"Layer 1"|"Proximity Analysis ILC1 & TH2:;Population:TH2;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"770"|||"116,36"|"131"||||||||||||"301"|"103"|"34,22"|"0,78625953"|"0"|"5"|"8"|"9"|"8"|"16"|"16"|"7"|"18"|"16"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDC\169904_NVA_17-001.ILC1.RunDC_20T044736.01.czi"|"169904_NVA_17-001.ILC1.RunDC_20T044736.01.czi"|"Proximity Analysis ILC1 & TH17"|"21/01/2025 15:31:24"|"99643"|"Layer 1"|"Proximity Analysis ILC1 & TH17:;Population:TH17;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"770"|||"177,42"|"195"||||||||||||||||||||||||||"404"|"89"|"22,03"|"0,45641026"|"2"|"6"|"9"|"10"|"8"|"10"|"12"|"8"|"13"|"11"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDC\169904_NVA_17-001.ILC1.RunDC_20T044736.01.czi"|"169904_NVA_17-001.ILC1.RunDC_20T044736.01.czi"|"Proximity Analysis ILC2 & TH1"|"21/01/2025 15:32:37"|"99644"|"Layer 1"|"Proximity Analysis ILC2 & TH1:;Population:TH1;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"0"|||||||||||||||||||||||||||||||||||||||||||||"167"|"0"|"0"|"0"|"167"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDC\169904_NVA_17-001.ILC1.RunDC_20T044736.01.czi"|"169904_NVA_17-001.ILC1.RunDC_20T044736.01.czi"|"Proximity Analysis ILC2 & TH2"|"21/01/2025 15:33:21"|"99645"|"Layer 1"|"Proximity Analysis ILC2 & TH2:;Population:TH2;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"301"||||||||||||||||||||||||||||"167"|||"126,24"|"111"||||||||||||"115"|"38,21"|"1,036036"|"6"|"14"|"9"|"9"|"17"|"7"|"18"|"14"|"13"|"8"|||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDC\169904_NVA_17-001.ILC1.RunDC_20T044736.01.czi"|"169904_NVA_17-001.ILC1.RunDC_20T044736.01.czi"|"Proximity Analysis ILC2 & TH17"|"21/01/2025 15:34:04"|"99646"|"Layer 1"|"Proximity Analysis ILC2 & TH17:;Population:TH17;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"404"||||||||||||||"167"|||"265,24"|"95"|||||||||||||||||||||||||"47"|"11,63"|"0,49473685"|"0"|"3"|"2"|"1"|"7"|"4"|"11"|"9"|"4"|"6"||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDC\169904_NVA_17-001.ILC1.RunDC_20T044736.01.czi"|"169904_NVA_17-001.ILC1.RunDC_20T044736.01.czi"|"Proximity Analysis ILC3 & TH1"|"21/01/2025 15:34:53"|"99647"|"Layer 1"|"Proximity Analysis ILC3 & TH1:;Population:TH1;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"0"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1138"|"0"|"0"|"0"|"1138"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDC\169904_NVA_17-001.ILC1.RunDC_20T044736.01.czi"|"169904_NVA_17-001.ILC1.RunDC_20T044736.01.czi"|"Proximity Analysis ILC3 & TH2"|"21/01/2025 15:35:29"|"99648"|"Layer 1"|"Proximity Analysis ILC3 & TH2:;Population:TH2;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"301"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1138"|||"70,97"|"148"||||||||||||"122"|"40,53"|"0,8243243"|"5"|"5"|"14"|"12"|"8"|"11"|"16"|"20"|"11"|"20"|||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDC\169904_NVA_17-001.ILC1.RunDC_20T044736.01.czi"|"169904_NVA_17-001.ILC1.RunDC_20T044736.01.czi"|"Proximity Analysis ILC3 & TH17"|"21/01/2025 15:36:17"|"99649"|"Layer 1"|"Proximity Analysis ILC3 & TH17:;Population:TH17;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"404"||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1138"|||"68,6"|"297"|||||||||||||||||||||||||"188"|"46,53"|"0,6329966"|"3"|"27"|"27"|"27"|"17"|"18"|"22"|"17"|"15"|"15"
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDC\169905_NVA_17-001.ILC1.RunDC_20T047891.01.czi"|"169905_NVA_17-001.ILC1.RunDC_20T047891.01.czi"|"Proximity Analysis ILC1 & TH1"|"21/01/2025 15:16:03"|"99623"|"Layer 1"|"Proximity Analysis ILC1 & TH1:;Population:TH1;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"33"|"1412"|"23"|"69,7"|"41,93"|"28"|"0,8214286"|"1"|"1"|"3"|"4"|"2"|"1"|"4"|"1"|"4"|"2"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDC\169905_NVA_17-001.ILC1.RunDC_20T047891.01.czi"|"169905_NVA_17-001.ILC1.RunDC_20T047891.01.czi"|"Proximity Analysis ILC1 & TH2"|"21/01/2025 15:16:38"|"99624"|"Layer 1"|"Proximity Analysis ILC1 & TH2:;Population:TH2;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"1412"|||"51,31"|"396"||||||||||||"1728"|"1009"|"58,39"|"2,5479798"|"24"|"64"|"84"|"111"|"126"|"124"|"136"|"119"|"114"|"107"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDC\169905_NVA_17-001.ILC1.RunDC_20T047891.01.czi"|"169905_NVA_17-001.ILC1.RunDC_20T047891.01.czi"|"Proximity Analysis ILC1 & TH17"|"21/01/2025 15:17:16"|"99625"|"Layer 1"|"Proximity Analysis ILC1 & TH17:;Population:TH17;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"1412"|||"73,11"|"523"||||||||||||||||||||||||||"1021"|"525"|"51,42"|"1,0038241"|"11"|"20"|"55"|"48"|"50"|"85"|"72"|"61"|"66"|"57"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDC\169905_NVA_17-001.ILC1.RunDC_20T047891.01.czi"|"169905_NVA_17-001.ILC1.RunDC_20T047891.01.czi"|"Proximity Analysis ILC2 & TH1"|"21/01/2025 15:17:57"|"99626"|"Layer 1"|"Proximity Analysis ILC2 & TH1:;Population:TH1;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"33"|||||||||||||||||||||||||||||||||||||||||||||"82"|"6"|"18,18"|"136,78"|"20"|"0,3"|"0"|"1"|"0"|"0"|"1"|"1"|"0"|"0"|"2"|"1"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDC\169905_NVA_17-001.ILC1.RunDC_20T047891.01.czi"|"169905_NVA_17-001.ILC1.RunDC_20T047891.01.czi"|"Proximity Analysis ILC2 & TH2"|"21/01/2025 15:18:53"|"99627"|"Layer 1"|"Proximity Analysis ILC2 & TH2:;Population:TH2;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"1728"||||||||||||||||||||||||||||"82"|||"165,66"|"74"||||||||||||"363"|"21,01"|"4,9054055"|"1"|"21"|"28"|"32"|"41"|"49"|"50"|"46"|"49"|"46"|||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDC\169905_NVA_17-001.ILC1.RunDC_20T047891.01.czi"|"169905_NVA_17-001.ILC1.RunDC_20T047891.01.czi"|"Proximity Analysis ILC2 & TH17"|"21/01/2025 15:19:23"|"99629"|"Layer 1"|"Proximity Analysis ILC2 & TH17:;Population:TH17;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"1021"||||||||||||||"82"|||"409,56"|"71"|||||||||||||||||||||||||"83"|"8,13"|"1,1690141"|"1"|"5"|"8"|"4"|"6"|"13"|"11"|"13"|"9"|"13"||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDC\169905_NVA_17-001.ILC1.RunDC_20T047891.01.czi"|"169905_NVA_17-001.ILC1.RunDC_20T047891.01.czi"|"Proximity Analysis ILC3 & TH1"|"21/01/2025 15:20:02"|"99631"|"Layer 1"|"Proximity Analysis ILC3 & TH1:;Population:TH1;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"33"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1536"|"16"|"48,48"|"53,32"|"29"|"0,55172414"|"0"|"1"|"3"|"1"|"3"|"2"|"2"|"2"|"1"|"1"||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDC\169905_NVA_17-001.ILC1.RunDC_20T047891.01.czi"|"169905_NVA_17-001.ILC1.RunDC_20T047891.01.czi"|"Proximity Analysis ILC3 & TH2"|"21/01/2025 15:20:39"|"99633"|"Layer 1"|"Proximity Analysis ILC3 & TH2:;Population:TH2;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"1728"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1536"|||"64,61"|"391"||||||||||||"806"|"46,64"|"2,061381"|"17"|"45"|"85"|"90"|"105"|"104"|"96"|"96"|"91"|"77"|||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDC\169905_NVA_17-001.ILC1.RunDC_20T047891.01.czi"|"169905_NVA_17-001.ILC1.RunDC_20T047891.01.czi"|"Proximity Analysis ILC3 & TH17"|"21/01/2025 15:21:15"|"99635"|"Layer 1"|"Proximity Analysis ILC3 & TH17:;Population:TH17;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"1021"||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1536"|||"57,05"|"598"|||||||||||||||||||||||||"646"|"63,27"|"1,0802675"|"15"|"111"|"80"|"67"|"78"|"69"|"80"|"58"|"52"|"36"
