"Image Location"|"Image Tag"|"Algorithm Name"|"Start Time"|"Job Id"|"Analysis Region"|"Analysis Inputs"|"TH1 Count"|"ILC1 Count"|"TH1 within 50μm of ILC1"|"% TH1 within 50μm of ILC1"|"Average Distance (μm) to ILC1"|"Number of Unique ILC1"|"Average number of TH1 within 50μm of ILC1"|"TH1 within 0-5μm of ILC1"|"TH1 within 5-10μm of ILC1"|"TH1 within 10-15μm of ILC1"|"TH1 within 15-20μm of ILC1"|"TH1 within 20-25μm of ILC1"|"TH1 within 25-30μm of ILC1"|"TH1 within 30-35μm of ILC1"|"TH1 within 35-40μm of ILC1"|"TH1 within 40-45μm of ILC1"|"TH1 within 45-50μm of ILC1"|"TH2 Count"|"TH2 within 50μm of ILC1"|"% TH2 within 50μm of ILC1"|"Average number of TH2 within 50μm of ILC1"|"TH2 within 0-5μm of ILC1"|"TH2 within 5-10μm of ILC1"|"TH2 within 10-15μm of ILC1"|"TH2 within 15-20μm of ILC1"|"TH2 within 20-25μm of ILC1"|"TH2 within 25-30μm of ILC1"|"TH2 within 30-35μm of ILC1"|"TH2 within 35-40μm of ILC1"|"TH2 within 40-45μm of ILC1"|"TH2 within 45-50μm of ILC1"|"TH17 Count"|"TH17 within 50μm of ILC1"|"% TH17 within 50μm of ILC1"|"Average number of TH17 within 50μm of ILC1"|"TH17 within 0-5μm of ILC1"|"TH17 within 5-10μm of ILC1"|"TH17 within 10-15μm of ILC1"|"TH17 within 15-20μm of ILC1"|"TH17 within 20-25μm of ILC1"|"TH17 within 25-30μm of ILC1"|"TH17 within 30-35μm of ILC1"|"TH17 within 35-40μm of ILC1"|"TH17 within 40-45μm of ILC1"|"TH17 within 45-50μm of ILC1"|"ILC2 Count"|"TH1 within 50μm of ILC2"|"% TH1 within 50μm of ILC2"|"Average Distance (μm) to ILC2"|"Number of Unique ILC2"|"Average number of TH1 within 50μm of ILC2"|"TH1 within 0-5μm of ILC2"|"TH1 within 5-10μm of ILC2"|"TH1 within 10-15μm of ILC2"|"TH1 within 15-20μm of ILC2"|"TH1 within 20-25μm of ILC2"|"TH1 within 25-30μm of ILC2"|"TH1 within 30-35μm of ILC2"|"TH1 within 35-40μm of ILC2"|"TH1 within 40-45μm of ILC2"|"TH1 within 45-50μm of ILC2"|"TH2 within 50μm of ILC2"|"% TH2 within 50μm of ILC2"|"Average number of TH2 within 50μm of ILC2"|"TH2 within 0-5μm of ILC2"|"TH2 within 5-10μm of ILC2"|"TH2 within 10-15μm of ILC2"|"TH2 within 15-20μm of ILC2"|"TH2 within 20-25μm of ILC2"|"TH2 within 25-30μm of ILC2"|"TH2 within 30-35μm of ILC2"|"TH2 within 35-40μm of ILC2"|"TH2 within 40-45μm of ILC2"|"TH2 within 45-50μm of ILC2"|"TH17 within 50μm of ILC2"|"% TH17 within 50μm of ILC2"|"Average number of TH17 within 50μm of ILC2"|"TH17 within 0-5μm of ILC2"|"TH17 within 5-10μm of ILC2"|"TH17 within 10-15μm of ILC2"|"TH17 within 15-20μm of ILC2"|"TH17 within 20-25μm of ILC2"|"TH17 within 25-30μm of ILC2"|"TH17 within 30-35μm of ILC2"|"TH17 within 35-40μm of ILC2"|"TH17 within 40-45μm of ILC2"|"TH17 within 45-50μm of ILC2"|"ILC3 Count"|"TH1 within 50μm of ILC3"|"% TH1 within 50μm of ILC3"|"Average Distance (μm) to ILC3"|"Number of Unique ILC3"|"Average number of TH1 within 50μm of ILC3"|"TH1 within 0-5μm of ILC3"|"TH1 within 5-10μm of ILC3"|"TH1 within 10-15μm of ILC3"|"TH1 within 15-20μm of ILC3"|"TH1 within 20-25μm of ILC3"|"TH1 within 25-30μm of ILC3"|"TH1 within 30-35μm of ILC3"|"TH1 within 35-40μm of ILC3"|"TH1 within 40-45μm of ILC3"|"TH1 within 45-50μm of ILC3"|"TH2 within 50μm of ILC3"|"% TH2 within 50μm of ILC3"|"Average number of TH2 within 50μm of ILC3"|"TH2 within 0-5μm of ILC3"|"TH2 within 5-10μm of ILC3"|"TH2 within 10-15μm of ILC3"|"TH2 within 15-20μm of ILC3"|"TH2 within 20-25μm of ILC3"|"TH2 within 25-30μm of ILC3"|"TH2 within 30-35μm of ILC3"|"TH2 within 35-40μm of ILC3"|"TH2 within 40-45μm of ILC3"|"TH2 within 45-50μm of ILC3"|"TH17 within 50μm of ILC3"|"% TH17 within 50μm of ILC3"|"Average number of TH17 within 50μm of ILC3"|"TH17 within 0-5μm of ILC3"|"TH17 within 5-10μm of ILC3"|"TH17 within 10-15μm of ILC3"|"TH17 within 15-20μm of ILC3"|"TH17 within 20-25μm of ILC3"|"TH17 within 25-30μm of ILC3"|"TH17 within 30-35μm of ILC3"|"TH17 within 35-40μm of ILC3"|"TH17 within 40-45μm of ILC3"|"TH17 within 45-50μm of ILC3"
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169514_NVA_17-001.ILC1.RunDA_19T041660.02.czi"|"169514_NVA_17-001.ILC1.RunDA_19T041660.02.czi"|"Proximity Analysis ILC3 & TH1"|"21/01/2025 15:23:34"|"99638"|"Layer 1"|"Proximity Analysis ILC3 & TH1:;Population:TH1;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"45"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1767"|"19"|"42,22"|"63,51"|"39"|"0,4871795"|"0"|"0"|"3"|"2"|"4"|"3"|"1"|"5"|"1"|"0"||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169514_NVA_17-001.ILC1.RunDA_19T041660.02.czi"|"169514_NVA_17-001.ILC1.RunDA_19T041660.02.czi"|"Proximity Analysis ILC3 & TH2"|"21/01/2025 15:24:12"|"99639"|"Layer 1"|"Proximity Analysis ILC3 & TH2:;Population:TH2;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"2524"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1767"|||"64,33"|"565"||||||||||||"1091"|"43,23"|"1,9309734"|"22"|"48"|"94"|"115"|"129"|"125"|"148"|"145"|"137"|"128"|||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169514_NVA_17-001.ILC1.RunDA_19T041660.02.czi"|"169514_NVA_17-001.ILC1.RunDA_19T041660.02.czi"|"Proximity Analysis ILC3 & TH17"|"21/01/2025 15:24:54"|"99640"|"Layer 1"|"Proximity Analysis ILC3 & TH17:;Population:TH17;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"894"||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1767"|||"47,8"|"530"|||||||||||||||||||||||||"589"|"65,88"|"1,1113207"|"9"|"115"|"74"|"64"|"77"|"64"|"59"|"45"|"44"|"38"
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169515_NVA_17-001.ILC1.RunDA_19T038508.01.czi"|"169515_NVA_17-001.ILC1.RunDA_19T038508.01.czi"|"Proximity Analysis ILC1 & TH1"|"21/01/2025 16:26:28"|"99686"|"Layer 1"|"Proximity Analysis ILC1 & TH1:;Population:TH1;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"8"|"1223"|"7"|"87,5"|"33,39"|"8"|"0,875"|"0"|"2"|"2"|"0"|"0"|"1"|"0"|"0"|"1"|"1"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169515_NVA_17-001.ILC1.RunDA_19T038508.01.czi"|"169515_NVA_17-001.ILC1.RunDA_19T038508.01.czi"|"Proximity Analysis ILC1 & TH2"|"21/01/2025 16:26:55"|"99687"|"Layer 1"|"Proximity Analysis ILC1 & TH2:;Population:TH2;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"1223"|||"92,65"|"171"||||||||||||"605"|"238"|"39,34"|"1,3918129"|"2"|"11"|"34"|"19"|"30"|"24"|"23"|"29"|"36"|"30"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169515_NVA_17-001.ILC1.RunDA_19T038508.01.czi"|"169515_NVA_17-001.ILC1.RunDA_19T038508.01.czi"|"Proximity Analysis ILC1 & TH17"|"21/01/2025 16:27:37"|"99688"|"Layer 1"|"Proximity Analysis ILC1 & TH17:;Population:TH17;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"1223"|||"99,02"|"284"||||||||||||||||||||||||||"638"|"224"|"35,11"|"0,7887324"|"6"|"8"|"20"|"21"|"22"|"34"|"27"|"29"|"29"|"28"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169515_NVA_17-001.ILC1.RunDA_19T038508.01.czi"|"169515_NVA_17-001.ILC1.RunDA_19T038508.01.czi"|"Proximity Analysis ILC2 & TH1"|"21/01/2025 16:28:24"|"99689"|"Layer 1"|"Proximity Analysis ILC2 & TH1:;Population:TH1;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"8"|||||||||||||||||||||||||||||||||||||||||||||"100"|"1"|"12,5"|"267,6"|"8"|"0,125"|"0"|"0"|"1"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169515_NVA_17-001.ILC1.RunDA_19T038508.01.czi"|"169515_NVA_17-001.ILC1.RunDA_19T038508.01.czi"|"Proximity Analysis ILC2 & TH2"|"21/01/2025 16:29:04"|"99690"|"Layer 1"|"Proximity Analysis ILC2 & TH2:;Population:TH2;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"605"||||||||||||||||||||||||||||"100"|||"139,98"|"81"||||||||||||"129"|"21,32"|"1,5925926"|"1"|"17"|"9"|"14"|"15"|"15"|"14"|"17"|"15"|"12"|||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169515_NVA_17-001.ILC1.RunDA_19T038508.01.czi"|"169515_NVA_17-001.ILC1.RunDA_19T038508.01.czi"|"Proximity Analysis ILC2 & TH17"|"21/01/2025 16:29:32"|"99691"|"Layer 1"|"Proximity Analysis ILC2 & TH17:;Population:TH17;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"638"||||||||||||||"100"|||"204,14"|"88"|||||||||||||||||||||||||"91"|"14,26"|"1,0340909"|"0"|"4"|"5"|"5"|"10"|"13"|"10"|"15"|"13"|"16"||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169515_NVA_17-001.ILC1.RunDA_19T038508.01.czi"|"169515_NVA_17-001.ILC1.RunDA_19T038508.01.czi"|"Proximity Analysis ILC3 & TH1"|"21/01/2025 16:30:01"|"99692"|"Layer 1"|"Proximity Analysis ILC3 & TH1:;Population:TH1;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"8"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1251"|"3"|"37,5"|"60,06"|"7"|"0,42857143"|"0"|"0"|"0"|"0"|"2"|"0"|"0"|"0"|"0"|"1"||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169515_NVA_17-001.ILC1.RunDA_19T038508.01.czi"|"169515_NVA_17-001.ILC1.RunDA_19T038508.01.czi"|"Proximity Analysis ILC3 & TH2"|"21/01/2025 16:31:00"|"99693"|"Layer 1"|"Proximity Analysis ILC3 & TH2:;Population:TH2;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"605"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1251"|||"59,91"|"224"||||||||||||"294"|"48,6"|"1,3125"|"16"|"12"|"25"|"36"|"37"|"29"|"41"|"36"|"27"|"35"|||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169515_NVA_17-001.ILC1.RunDA_19T038508.01.czi"|"169515_NVA_17-001.ILC1.RunDA_19T038508.01.czi"|"Proximity Analysis ILC3 & TH17"|"21/01/2025 16:31:34"|"99695"|"Layer 1"|"Proximity Analysis ILC3 & TH17:;Population:TH17;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"638"||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1251"|||"52,86"|"381"|||||||||||||||||||||||||"398"|"62,38"|"1,0446194"|"5"|"48"|"42"|"50"|"38"|"47"|"47"|"49"|"40"|"32"
