"Image Location"|"Image Tag"|"Algorithm Name"|"Start Time"|"Job Id"|"Analysis Region"|"Analysis Inputs"|"TH1 Count"|"ILC1 Count"|"TH1 within 50μm of ILC1"|"% TH1 within 50μm of ILC1"|"Average Distance (μm) to ILC1"|"Number of Unique ILC1"|"Average number of TH1 within 50μm of ILC1"|"TH1 within 0-5μm of ILC1"|"TH1 within 5-10μm of ILC1"|"TH1 within 10-15μm of ILC1"|"TH1 within 15-20μm of ILC1"|"TH1 within 20-25μm of ILC1"|"TH1 within 25-30μm of ILC1"|"TH1 within 30-35μm of ILC1"|"TH1 within 35-40μm of ILC1"|"TH1 within 40-45μm of ILC1"|"TH1 within 45-50μm of ILC1"|"TH2 Count"|"TH2 within 50μm of ILC1"|"% TH2 within 50μm of ILC1"|"Average number of TH2 within 50μm of ILC1"|"TH2 within 0-5μm of ILC1"|"TH2 within 5-10μm of ILC1"|"TH2 within 10-15μm of ILC1"|"TH2 within 15-20μm of ILC1"|"TH2 within 20-25μm of ILC1"|"TH2 within 25-30μm of ILC1"|"TH2 within 30-35μm of ILC1"|"TH2 within 35-40μm of ILC1"|"TH2 within 40-45μm of ILC1"|"TH2 within 45-50μm of ILC1"|"TH17 Count"|"TH17 within 50μm of ILC1"|"% TH17 within 50μm of ILC1"|"Average number of TH17 within 50μm of ILC1"|"TH17 within 0-5μm of ILC1"|"TH17 within 5-10μm of ILC1"|"TH17 within 10-15μm of ILC1"|"TH17 within 15-20μm of ILC1"|"TH17 within 20-25μm of ILC1"|"TH17 within 25-30μm of ILC1"|"TH17 within 30-35μm of ILC1"|"TH17 within 35-40μm of ILC1"|"TH17 within 40-45μm of ILC1"|"TH17 within 45-50μm of ILC1"|"ILC2 Count"|"TH1 within 50μm of ILC2"|"% TH1 within 50μm of ILC2"|"Average Distance (μm) to ILC2"|"Number of Unique ILC2"|"Average number of TH1 within 50μm of ILC2"|"TH1 within 0-5μm of ILC2"|"TH1 within 5-10μm of ILC2"|"TH1 within 10-15μm of ILC2"|"TH1 within 15-20μm of ILC2"|"TH1 within 20-25μm of ILC2"|"TH1 within 25-30μm of ILC2"|"TH1 within 30-35μm of ILC2"|"TH1 within 35-40μm of ILC2"|"TH1 within 40-45μm of ILC2"|"TH1 within 45-50μm of ILC2"|"TH2 within 50μm of ILC2"|"% TH2 within 50μm of ILC2"|"Average number of TH2 within 50μm of ILC2"|"TH2 within 0-5μm of ILC2"|"TH2 within 5-10μm of ILC2"|"TH2 within 10-15μm of ILC2"|"TH2 within 15-20μm of ILC2"|"TH2 within 20-25μm of ILC2"|"TH2 within 25-30μm of ILC2"|"TH2 within 30-35μm of ILC2"|"TH2 within 35-40μm of ILC2"|"TH2 within 40-45μm of ILC2"|"TH2 within 45-50μm of ILC2"|"TH17 within 50μm of ILC2"|"% TH17 within 50μm of ILC2"|"Average number of TH17 within 50μm of ILC2"|"TH17 within 0-5μm of ILC2"|"TH17 within 5-10μm of ILC2"|"TH17 within 10-15μm of ILC2"|"TH17 within 15-20μm of ILC2"|"TH17 within 20-25μm of ILC2"|"TH17 within 25-30μm of ILC2"|"TH17 within 30-35μm of ILC2"|"TH17 within 35-40μm of ILC2"|"TH17 within 40-45μm of ILC2"|"TH17 within 45-50μm of ILC2"|"ILC3 Count"|"TH1 within 50μm of ILC3"|"% TH1 within 50μm of ILC3"|"Average Distance (μm) to ILC3"|"Number of Unique ILC3"|"Average number of TH1 within 50μm of ILC3"|"TH1 within 0-5μm of ILC3"|"TH1 within 5-10μm of ILC3"|"TH1 within 10-15μm of ILC3"|"TH1 within 15-20μm of ILC3"|"TH1 within 20-25μm of ILC3"|"TH1 within 25-30μm of ILC3"|"TH1 within 30-35μm of ILC3"|"TH1 within 35-40μm of ILC3"|"TH1 within 40-45μm of ILC3"|"TH1 within 45-50μm of ILC3"|"TH2 within 50μm of ILC3"|"% TH2 within 50μm of ILC3"|"Average number of TH2 within 50μm of ILC3"|"TH2 within 0-5μm of ILC3"|"TH2 within 5-10μm of ILC3"|"TH2 within 10-15μm of ILC3"|"TH2 within 15-20μm of ILC3"|"TH2 within 20-25μm of ILC3"|"TH2 within 25-30μm of ILC3"|"TH2 within 30-35μm of ILC3"|"TH2 within 35-40μm of ILC3"|"TH2 within 40-45μm of ILC3"|"TH2 within 45-50μm of ILC3"|"TH17 within 50μm of ILC3"|"% TH17 within 50μm of ILC3"|"Average number of TH17 within 50μm of ILC3"|"TH17 within 0-5μm of ILC3"|"TH17 within 5-10μm of ILC3"|"TH17 within 10-15μm of ILC3"|"TH17 within 15-20μm of ILC3"|"TH17 within 20-25μm of ILC3"|"TH17 within 25-30μm of ILC3"|"TH17 within 30-35μm of ILC3"|"TH17 within 35-40μm of ILC3"|"TH17 within 40-45μm of ILC3"|"TH17 within 45-50μm of ILC3"
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168531_NVA_17-001.ILC1.RunAA_21T017425.03.czi"|"168531_NVA_17-001.ILC1.RunAA_21T017425.03.czi"|"Proximity Analysis ILC2 & TH17"|"21/01/2025 11:50:48"|"99583"|"Layer 1"|"Proximity Analysis ILC2 & TH17:;Population:TH17;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"1447"||||||||||||||"1995"|||"88,12"|"392"|||||||||||||||||||||||||"522"|"36,07"|"1,3316326"|"8"|"39"|"45"|"66"|"72"|"63"|"58"|"62"|"56"|"53"||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168531_NVA_17-001.ILC1.RunAA_21T017425.03.czi"|"168531_NVA_17-001.ILC1.RunAA_21T017425.03.czi"|"Proximity Analysis ILC3 & TH1"|"21/01/2025 11:52:03"|"99584"|"Layer 1"|"Proximity Analysis ILC3 & TH1:;Population:TH1;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"657"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1229"|"206"|"31,35"|"104,1"|"395"|"0,521519"|"5"|"5"|"17"|"18"|"18"|"33"|"28"|"30"|"27"|"25"||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168531_NVA_17-001.ILC1.RunAA_21T017425.03.czi"|"168531_NVA_17-001.ILC1.RunAA_21T017425.03.czi"|"Proximity Analysis ILC3 & TH2"|"21/01/2025 11:53:25"|"99585"|"Layer 1"|"Proximity Analysis ILC3 & TH2:;Population:TH2;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"18257"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1229"|||"125,65"|"841"||||||||||||"3472"|"19,02"|"4,1284184"|"38"|"147"|"209"|"315"|"402"|"400"|"426"|"487"|"527"|"521"|||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168531_NVA_17-001.ILC1.RunAA_21T017425.03.czi"|"168531_NVA_17-001.ILC1.RunAA_21T017425.03.czi"|"Proximity Analysis ILC3 & TH17"|"21/01/2025 11:54:44"|"99586"|"Layer 1"|"Proximity Analysis ILC3 & TH17:;Population:TH17;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"1447"||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1229"|||"55,18"|"539"|||||||||||||||||||||||||"842"|"58,19"|"1,5621521"|"10"|"109"|"79"|"91"|"90"|"100"|"102"|"78"|"79"|"104"
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168532_NVA_17-001.ILC1.RunAA_23T006612.01.czi"|"168532_NVA_17-001.ILC1.RunAA_23T006612.01.czi"|"Proximity Analysis ILC1 & TH1"|"21/01/2025 13:29:46"|"99587"|"Layer 1"|"Proximity Analysis ILC1 & TH1:;Population:TH1;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"8248"|"23141"|"6300"|"76,38"|"35,75"|"4177"|"1,5082595"|"58"|"913"|"745"|"882"|"822"|"727"|"673"|"586"|"490"|"404"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168532_NVA_17-001.ILC1.RunAA_23T006612.01.czi"|"168532_NVA_17-001.ILC1.RunAA_23T006612.01.czi"|"Proximity Analysis ILC1 & TH2"|"21/01/2025 13:35:22"|"99588"|"Layer 1"|"Proximity Analysis ILC1 & TH2:;Population:TH2;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"23141"|||"52,49"|"16112"||||||||||||"274549"|"154233"|"56,18"|"9,572555"|"3752"|"10223"|"14736"|"17273"|"18670"|"19276"|"18990"|"18409"|"17060"|"15844"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168532_NVA_17-001.ILC1.RunAA_23T006612.01.czi"|"168532_NVA_17-001.ILC1.RunAA_23T006612.01.czi"|"Proximity Analysis ILC1 & TH17"|"21/01/2025 13:39:17"|"99589"|"Layer 1"|"Proximity Analysis ILC1 & TH17:;Population:TH17;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"23141"|||"40,63"|"10212"||||||||||||||||||||||||||"29354"|"21190"|"72,19"|"2,0750098"|"808"|"2032"|"2601"|"2873"|"2737"|"2601"|"2282"|"2038"|"1741"|"1477"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168532_NVA_17-001.ILC1.RunAA_23T006612.01.czi"|"168532_NVA_17-001.ILC1.RunAA_23T006612.01.czi"|"Proximity Analysis ILC2 & TH1"|"21/01/2025 13:43:13"|"99590"|"Layer 1"|"Proximity Analysis ILC2 & TH1:;Population:TH1;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"8248"|||||||||||||||||||||||||||||||||||||||||||||"45556"|"7204"|"87,34"|"28,55"|"4905"|"1,4687054"|"336"|"746"|"1070"|"1123"|"986"|"871"|"696"|"563"|"493"|"320"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168532_NVA_17-001.ILC1.RunAA_23T006612.01.czi"|"168532_NVA_17-001.ILC1.RunAA_23T006612.01.czi"|"Proximity Analysis ILC2 & TH2"|"21/01/2025 13:47:10"|"99591"|"Layer 1"|"Proximity Analysis ILC2 & TH2:;Population:TH2;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"274549"||||||||||||||||||||||||||||"45556"|||"28,38"|"33949"||||||||||||"240890"|"87,74"|"7,0956435"|"2025"|"36681"|"34706"|"34954"|"32667"|"28731"|"23979"|"19609"|"15521"|"12017"|||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168532_NVA_17-001.ILC1.RunAA_23T006612.01.czi"|"168532_NVA_17-001.ILC1.RunAA_23T006612.01.czi"|"Proximity Analysis ILC2 & TH17"|"21/01/2025 13:50:34"|"99596"|"Layer 1"|"Proximity Analysis ILC2 & TH17:;Population:TH17;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"29354"||||||||||||||"45556"|||"28,47"|"13248"|||||||||||||||||||||||||"25517"|"86,93"|"1,926102"|"1333"|"3141"|"3678"|"3784"|"3443"|"2903"|"2397"|"1970"|"1609"|"1259"||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168532_NVA_17-001.ILC1.RunAA_23T006612.01.czi"|"168532_NVA_17-001.ILC1.RunAA_23T006612.01.czi"|"Proximity Analysis ILC3 & TH1"|"21/01/2025 13:54:38"|"99602"|"Layer 1"|"Proximity Analysis ILC3 & TH1:;Population:TH1;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"8248"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"20041"|"4334"|"52,55"|"56,2"|"3161"|"1,371085"|"147"|"322"|"452"|"484"|"501"|"525"|"504"|"474"|"467"|"458"||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168532_NVA_17-001.ILC1.RunAA_23T006612.01.czi"|"168532_NVA_17-001.ILC1.RunAA_23T006612.01.czi"|"Proximity Analysis ILC3 & TH2"|"21/01/2025 13:58:50"|"99603"|"Layer 1"|"Proximity Analysis ILC3 & TH2:;Population:TH2;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"274549"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"20041"|||"68,66"|"13658"||||||||||||"109431"|"39,86"|"8,012227"|"2790"|"7027"|"9904"|"11566"|"12407"|"13017"|"13242"|"13302"|"13268"|"12908"|||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168532_NVA_17-001.ILC1.RunAA_23T006612.01.czi"|"168532_NVA_17-001.ILC1.RunAA_23T006612.01.czi"|"Proximity Analysis ILC3 & TH17"|"21/01/2025 14:02:56"|"99609"|"Layer 1"|"Proximity Analysis ILC3 & TH17:;Population:TH17;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"29354"||||||||||||||||||||||||||||||||||||||||||||||||||||||||"20041"|||"44,34"|"9714"|||||||||||||||||||||||||"19649"|"66,94"|"2,0227506"|"237"|"3539"|"2796"|"2512"|"2325"|"2038"|"1810"|"1620"|"1495"|"1277"
