Image Tag,Analysis Region,Phenotypes,# Cells / mm²
168985_LYMPH-NODE_ILC2,Extra-follicular zone,IL7R Non B/T,4105.007986
168986_LYMPH-NODE_ILC2,Extra-follicular zone,IL7R Non B/T,1389.856279
168987_LYMPH-NODE_ILC3,Extra-follicular zone,IL7R Non B/T,4199.493208
168988_LYMPH-NODE_ILC3,Extra-follicular zone,IL7R Non B/T,1587.35262
168989_LYMPH-NODE_ILC3,Extra-follicular zone,IL7R Non B/T,3230.489883
168990_LYMPH-NODE_ILC3,Extra-follicular zone,IL7R Non B/T,1575.690738
168991_LYMPH-NODE_ILC3,Extra-follicular zone,IL7R Non B/T,4914.695715
168992_LYMPH-NODE_ILC3,Extra-follicular zone,IL7R Non B/T,2545.522911
168993_LYMPH-NODE_ILC3,Extra-follicular zone,IL7R Non B/T,4873.28194
168994_LYMPH-NODE_ILC3,Extra-follicular zone,IL7R Non B/T,1808.602909
168525_TONSIL_ILC1,Germinal center,B,1772.901445
168526_TONSIL_ILC1,Germinal center,B,2454.833736
168527_TONSIL_ILC1,Germinal center,B,3456.253967
168528_TONSIL_ILC1,Germinal center,B,3589.393396
168529_TONSIL_ILC1,Germinal center,B,4418.172013
168530_TONSIL_ILC1,Germinal center,B,3734.480856
168531_TONSIL_ILC1,Germinal center,B,3198.709429
168532_TONSIL_ILC1,Germinal center,B,2780.104952
168533_TONSIL_ILC2,Germinal center,B,1622.629012
168534_TONSIL_ILC2,Germinal center,B,2439.497808
168535_TONSIL_ILC2,Germinal center,B,2325.77005
168536_TONSIL_ILC2,Germinal center,B,4612.571859
168537_TONSIL_ILC2,Germinal center,B,4349.413392
168538_TONSIL_ILC2,Germinal center,B,2675.947238
168539_TONSIL_ILC2,Germinal center,B,3747.36255
168540_TONSIL_ILC2,Germinal center,B,3967.279759
168541_TONSIL_ILC3,Germinal center,B,2954.433568
168542_TONSIL_ILC3,Germinal center,B,2121.667658
168543_TONSIL_ILC3,Germinal center,B,3207.1832
168544_TONSIL_ILC3,Germinal center,B,4350.700977
168545_TONSIL_ILC3,Germinal center,B,5954.039324
168546_TONSIL_ILC3,Germinal center,B,4900.03085
168547_TONSIL_ILC3,Germinal center,B,2883.120534
168548_TONSIL_ILC3,Germinal center,B,3945.705718
168525_TONSIL_ILC1,Germinal center,T,458.5382133
168526_TONSIL_ILC1,Germinal center,T,1484.8726
168527_TONSIL_ILC1,Germinal center,T,727.7403074
168528_TONSIL_ILC1,Germinal center,T,2152.065582
168529_TONSIL_ILC1,Germinal center,T,2373.63359
168530_TONSIL_ILC1,Germinal center,T,1431.29872
168531_TONSIL_ILC1,Germinal center,T,2619.047289
168532_TONSIL_ILC1,Germinal center,T,4417.585958
168533_TONSIL_ILC2,Germinal center,T,354.4703147
168534_TONSIL_ILC2,Germinal center,T,1518.91527
168535_TONSIL_ILC2,Germinal center,T,504.909579
168536_TONSIL_ILC2,Germinal center,T,2465.017431
168537_TONSIL_ILC2,Germinal center,T,2363.417896
168538_TONSIL_ILC2,Germinal center,T,1988.949347
168539_TONSIL_ILC2,Germinal center,T,1912.767654
168540_TONSIL_ILC2,Germinal center,T,4179.978382
168541_TONSIL_ILC3,Germinal center,T,391.6815132
168542_TONSIL_ILC3,Germinal center,T,1265.569243
168543_TONSIL_ILC3,Germinal center,T,707.2214472
168544_TONSIL_ILC3,Germinal center,T,1634.742854
168545_TONSIL_ILC3,Germinal center,T,1994.328481
168546_TONSIL_ILC3,Germinal center,T,1265.074512
168547_TONSIL_ILC3,Germinal center,T,1821.560651
168548_TONSIL_ILC3,Germinal center,T,4315.857841
168525_TONSIL_ILC1,Germinal center,IL7R Non B/T,168.9860997
168526_TONSIL_ILC1,Germinal center,IL7R Non B/T,245.3666514
168527_TONSIL_ILC1,Germinal center,IL7R Non B/T,1224.517024
168528_TONSIL_ILC1,Germinal center,IL7R Non B/T,732.2474446
168529_TONSIL_ILC1,Germinal center,IL7R Non B/T,1183.603261
168530_TONSIL_ILC1,Germinal center,IL7R Non B/T,316.8079477
168531_TONSIL_ILC1,Germinal center,IL7R Non B/T,1264.307919
168532_TONSIL_ILC1,Germinal center,IL7R Non B/T,1483.660407
168533_TONSIL_ILC2,Germinal center,IL7R Non B/T,58.58708943
168534_TONSIL_ILC2,Germinal center,IL7R Non B/T,598.5831862
168535_TONSIL_ILC2,Germinal center,IL7R Non B/T,678.7536179
168536_TONSIL_ILC2,Germinal center,IL7R Non B/T,462.2470082
168537_TONSIL_ILC2,Germinal center,IL7R Non B/T,1096.482179
168538_TONSIL_ILC2,Germinal center,IL7R Non B/T,203.0913853
168539_TONSIL_ILC2,Germinal center,IL7R Non B/T,429.5980371
168540_TONSIL_ILC2,Germinal center,IL7R Non B/T,1634.26537
168541_TONSIL_ILC3,Germinal center,IL7R Non B/T,17.44991357
168542_TONSIL_ILC3,Germinal center,IL7R Non B/T,49.51470201
168543_TONSIL_ILC3,Germinal center,IL7R Non B/T,492.3429544
168544_TONSIL_ILC3,Germinal center,IL7R Non B/T,199.4286613
168545_TONSIL_ILC3,Germinal center,IL7R Non B/T,362.2695322
168546_TONSIL_ILC3,Germinal center,IL7R Non B/T,116.9291046
168547_TONSIL_ILC3,Germinal center,IL7R Non B/T,645.8391035
168548_TONSIL_ILC3,Germinal center,IL7R Non B/T,519.234981
168525_TONSIL_ILC1,Extra-follicular zone,B,348.4332266
168526_TONSIL_ILC1,Extra-follicular zone,B,762.9500924
168527_TONSIL_ILC1,Extra-follicular zone,B,623.5815883
168528_TONSIL_ILC1,Extra-follicular zone,B,929.0855972
168529_TONSIL_ILC1,Extra-follicular zone,B,1059.190035
168530_TONSIL_ILC1,Extra-follicular zone,B,804.5782608
168531_TONSIL_ILC1,Extra-follicular zone,B,767.9757003
168532_TONSIL_ILC1,Extra-follicular zone,B,1329.319372
168533_TONSIL_ILC2,Extra-follicular zone,B,332.8130929
168534_TONSIL_ILC2,Extra-follicular zone,B,749.3472695
168535_TONSIL_ILC2,Extra-follicular zone,B,467.7279735
168536_TONSIL_ILC2,Extra-follicular zone,B,1177.390112
168537_TONSIL_ILC2,Extra-follicular zone,B,1000.89361
168538_TONSIL_ILC2,Extra-follicular zone,B,568.4479182
168539_TONSIL_ILC2,Extra-follicular zone,B,706.5019892
168540_TONSIL_ILC2,Extra-follicular zone,B,1693.47513
168541_TONSIL_ILC3,Extra-follicular zone,B,518.7541937
168542_TONSIL_ILC3,Extra-follicular zone,B,748.734983
168543_TONSIL_ILC3,Extra-follicular zone,B,463.0914731
168544_TONSIL_ILC3,Extra-follicular zone,B,1401.912254
168545_TONSIL_ILC3,Extra-follicular zone,B,1649.830123
168546_TONSIL_ILC3,Extra-follicular zone,B,1145.578305
168547_TONSIL_ILC3,Extra-follicular zone,B,708.939147
168548_TONSIL_ILC3,Extra-follicular zone,B,1788.969296
168525_TONSIL_ILC1,Extra-follicular zone,T,625.3419785
168526_TONSIL_ILC1,Extra-follicular zone,T,3694.26184
168527_TONSIL_ILC1,Extra-follicular zone,T,1682.30427
168528_TONSIL_ILC1,Extra-follicular zone,T,2602.871649
168529_TONSIL_ILC1,Extra-follicular zone,T,3888.334372
168530_TONSIL_ILC1,Extra-follicular zone,T,2645.871378
168531_TONSIL_ILC1,Extra-follicular zone,T,4174.971038
168532_TONSIL_ILC1,Extra-follicular zone,T,4731.463316
168533_TONSIL_ILC2,Extra-follicular zone,T,496.7888259
168534_TONSIL_ILC2,Extra-follicular zone,T,3658.87234
168535_TONSIL_ILC2,Extra-follicular zone,T,1375.240613
168536_TONSIL_ILC2,Extra-follicular zone,T,3396.728169
168537_TONSIL_ILC2,Extra-follicular zone,T,3890.989737
168538_TONSIL_ILC2,Extra-follicular zone,T,3026.471533
168539_TONSIL_ILC2,Extra-follicular zone,T,3999.370741
168540_TONSIL_ILC2,Extra-follicular zone,T,4926.109915
168541_TONSIL_ILC3,Extra-follicular zone,T,520.7014151
168542_TONSIL_ILC3,Extra-follicular zone,T,3505.03937
168543_TONSIL_ILC3,Extra-follicular zone,T,1368.402691
168544_TONSIL_ILC3,Extra-follicular zone,T,2164.194345
168545_TONSIL_ILC3,Extra-follicular zone,T,3885.582321
168546_TONSIL_ILC3,Extra-follicular zone,T,2749.066773
168547_TONSIL_ILC3,Extra-follicular zone,T,2798.815004
168548_TONSIL_ILC3,Extra-follicular zone,T,5016.625153
168525_TONSIL_ILC1,Extra-follicular zone,IL7R Non B/T,1225.790971
168526_TONSIL_ILC1,Extra-follicular zone,IL7R Non B/T,1546.809779
168527_TONSIL_ILC1,Extra-follicular zone,IL7R Non B/T,3868.575948
168528_TONSIL_ILC1,Extra-follicular zone,IL7R Non B/T,1700.4729
168529_TONSIL_ILC1,Extra-follicular zone,IL7R Non B/T,2502.093852
168530_TONSIL_ILC1,Extra-follicular zone,IL7R Non B/T,1557.114416
168531_TONSIL_ILC1,Extra-follicular zone,IL7R Non B/T,3253.780454
168532_TONSIL_ILC1,Extra-follicular zone,IL7R Non B/T,2104.097064
168533_TONSIL_ILC2,Extra-follicular zone,IL7R Non B/T,645.5546116
168534_TONSIL_ILC2,Extra-follicular zone,IL7R Non B/T,1239.772915
168535_TONSIL_ILC2,Extra-follicular zone,IL7R Non B/T,3117.670614
168536_TONSIL_ILC2,Extra-follicular zone,IL7R Non B/T,881.6235467
168537_TONSIL_ILC2,Extra-follicular zone,IL7R Non B/T,1714.450327
168538_TONSIL_ILC2,Extra-follicular zone,IL7R Non B/T,1132.276966
168539_TONSIL_ILC2,Extra-follicular zone,IL7R Non B/T,2200.991618
168540_TONSIL_ILC2,Extra-follicular zone,IL7R Non B/T,1861.981933
168541_TONSIL_ILC3,Extra-follicular zone,IL7R Non B/T,474.6171763
168542_TONSIL_ILC3,Extra-follicular zone,IL7R Non B/T,540.9789178
168543_TONSIL_ILC3,Extra-follicular zone,IL7R Non B/T,2301.502431
168544_TONSIL_ILC3,Extra-follicular zone,IL7R Non B/T,1004.362076
168545_TONSIL_ILC3,Extra-follicular zone,IL7R Non B/T,1346.733549
168546_TONSIL_ILC3,Extra-follicular zone,IL7R Non B/T,1068.093063
168547_TONSIL_ILC3,Extra-follicular zone,IL7R Non B/T,1977.543287
168548_TONSIL_ILC3,Extra-follicular zone,IL7R Non B/T,1113.746521
